subject_name,course_name,course_url
Business Courses,"
                     Be entrepreneurial in Cultural Industries in the digital age
                   ",https://www.classcentral.com/course/entrepreneurial-culture-digital-age-12080
Business Courses,"
                     Entreprendre dans les Industries Culturelles à l'ère du numérique
                   ",https://www.classcentral.com/course/entreprendre-culture-12081
Business Courses,"
                     Supply Chain Analytics Essentials
                   ",https://www.classcentral.com/course/supply-chain-analytics-essentials-12088
Business Courses,"
                     L'innovation managériale en pratique
                   ",https://www.classcentral.com/course/innovation-manageriale-12095
Business Courses,"
                     Blockchain for the decision maker
                   ",https://www.classcentral.com/course/blockchain-decision-maker-13811
Business Courses,"
                     Innovation, Business Models and Entrepreneurship
                   ",https://www.classcentral.com/course/swayam-innovation-business-models-and-entrepreneurship-14127
Business Courses,"
                     Государственное регулирование финансовых рынков на современном этапе
                   ",https://www.classcentral.com/course/gosudarstve-regulirovaniye-finansovykh-r-16890
Business Courses,"
                     Managers du changement
                   ",https://www.classcentral.com/course/managers-changement-16912
Business Courses,"
                     Contratación y mercado digital. Aspectos legales y otras cuestiones de interés
                   ",https://www.classcentral.com/course/mercado-digital-16881
Business Courses,"
                     Искусство продаж
                   ",https://www.classcentral.com/course/iskusstvo-prodazh-17021
Business Courses,"
                     القيادة والذكاء العاطفي
                   ",https://www.classcentral.com/course/emotional-intelligence-in-leadership-ar-17029
Business Courses,"
                     Business Implications of AI: Full course
                   ",https://www.classcentral.com/course/business-implications-ai-17030
Business Courses,"
                     Business Implications of AI: A Nano-course
                   ",https://www.classcentral.com/course/business-implications-ai-nano-course-17046
Business Courses,"
                     Building Digital Media using Graphic Design in Google Slides
                   ",https://www.classcentral.com/course/digital-media-with-graphic-design-19518
Business Courses,"
                     Create and Format a Basic Document with LibreOffice Writer
                   ",https://www.classcentral.com/course/create-format-document-with-libreoffice-writer-19529
Business Courses,"
                     Introduction to Google Docs
                   ",https://www.classcentral.com/course/intro-to-google-docs-19530
Business Courses,"
                     Introduction to Project Management with ClickUp
                   ",https://www.classcentral.com/course/introduction-to-project-management-with-clickup-19531
Business Courses,"
                     Create Online Employee Onboarding Course with Eduflow
                   ",https://www.classcentral.com/course/online-employee-onboarding-eduflow-19322
Business Courses,"
                     Intro to Scheduling with When I Work
                   ",https://www.classcentral.com/course/intro-to-scheduling-with-when-i-work-19323
Business Courses,"
                     Create Infographics using Piktochart
                   ",https://www.classcentral.com/course/create-outstanding-infographics-using-piktochart-19328
Business Courses,"
                     Value Creation: The Carlson-Polizzotto Method
                   ",https://www.classcentral.com/course/valuecreation-19335
Business Courses,"
                     Create Customer Support Data with Google Sheets
                   ",https://www.classcentral.com/course/create-customer-support-data-with-google-sheets-19285
Business Courses,"
                     Business Operations Support in Google Sheets
                   ",https://www.classcentral.com/course/business-operations-support-in-google-sheets-19290
Business Courses,"
                     Doing Business in Russia
                   ",https://www.classcentral.com/course/business-russia-17305
Business Courses,"
                     Getting Started in Google Analytics
                   ",https://www.classcentral.com/course/getting-started-in-google-analytics-19785
Business Courses,"
                     Современные практики бирюзового управления
                   ",https://www.classcentral.com/course/teal-management-practices-19127
Business Courses,"
                     Spreadsheets for Beginners using Google Sheets
                   ",https://www.classcentral.com/course/spreadsheets-beginner-google-sheets-19235
Business Courses,"
                     Продвижение веб-сайтов
                   ",https://www.classcentral.com/course/prodvizheniye-veb-saytov-19095
Business Courses,"
                     Marketing research and analysis
                   ",https://www.classcentral.com/course/swayam-marketing-research-and-analysis-14185
Business Courses,"
                     Decision-Making Under Uncertainty
                   ",https://www.classcentral.com/course/swayam-decision-making-under-uncertainty-13987
Business Courses,"
                     Bonds and Fixed Income Mathematics
                   ",https://www.classcentral.com/course/bonds-fixed-income-mathematics-20398
Business Courses,"
                     Fundamentals of Finance
                   ",https://www.classcentral.com/course/finance-fundamentals-20026
Business Courses,"
                     Use Canva to Create an Interactive Mind Map
                   ",https://www.classcentral.com/course/canva-create-an-interactive-mind-map-20032
Business Courses,"
                     Fundamentals of financial and management accounting
                   ",https://www.classcentral.com/course/financial-accounting-polimi-20035
Business Courses,"
                     Creativity Toolkit I: Changing Perspectives
                   ",https://www.classcentral.com/course/creativity-toolkit-1-8605
Business Courses,"
                     Trading for Development in the Age of Global Value Chains - WDR 2020
                   ",https://www.classcentral.com/course/edx-trading-for-development-in-the-age-of-global-value-chains-wdr-2020-19780
Business Courses,"
                     Strategic Management
                   ",https://www.classcentral.com/course/edx-strategic-management-5929
Business Courses,"
                     Let's Get Started: Building Self-Awareness
                   ",https://www.classcentral.com/course/edx-let-s-get-started-building-self-awareness-19743
Business Courses,"
                     Основы корпоративных финансов (Fundamentals of Corporate Finance)
                   ",https://www.classcentral.com/course/corpfin-1385
Business Courses,"
                     Subsistence Marketplaces
                   ",https://www.classcentral.com/course/subsistence-marketplaces-1363
Business Courses,"
                     What’s Your Big Idea?
                   ",https://www.classcentral.com/course/bigidea-1327
Business Courses,"
                     Desarrollo rápido de productos innovadores para mercados emergentes
                   ",https://www.classcentral.com/course/innovacion-734
Business Courses,"
                     Creativity, Innovation, and Change
                   ",https://www.classcentral.com/course/creativity-innovation-677
Business Courses,"
                     Managing the Company of the Future
                   ",https://www.classcentral.com/course/futuremanagement-2920
Business Courses,"
                     Financial Planning for Young Adults
                   ",https://www.classcentral.com/course/personalfinance-3965
Business Courses,"
                     Creating and Developing a Tech Startup
                   ",https://www.classcentral.com/course/startup-technology-5861
Business Courses,"
                     Diversity and inclusion in the workplace
                   ",https://www.classcentral.com/course/diversity-inclusion-workplace-8270
Business Courses,"
                     The Factors that Influence the Effectiveness of Boards and the Governance Process
                   ",https://www.classcentral.com/course/nonprofit-gov-3-4619
Business Courses,"
                     沃顿商务基础毕业项目 (中文版)
                   ",https://www.classcentral.com/course/wharton-shangwu-jichu-xiangmu-5002
Business Courses,"
                     Managing Social and Human Capital
                   ",https://www.classcentral.com/course/wharton-managing-human-capital-6887
Business Courses,"
                     Contabilidad para no contadores 
                   ",https://www.classcentral.com/course/contabilidad-7412
Business Courses,"
                     Interpersonal Communication for Engineering Leaders
                   ",https://www.classcentral.com/course/interpersonal-communication-7430
Business Courses,"
                     International Business I
                   ",https://www.classcentral.com/course/international-business-7249
Business Courses,"
                     A prática da gestão de clubes e federações esportivas 
                   ",https://www.classcentral.com/course/fia-gestao-clubes-federacoes-esportivas-8146
Business Courses,"
                     Teoria Geral da Administração para Executivos
                   ",https://www.classcentral.com/course/tga-executivos-8232
Business Courses,"
                     The Strategy of Content Marketing
                   ",https://www.classcentral.com/course/content-marketing-7799
Business Courses,"
                     Introduction to the Nonprofit Sector, Nonprofit Organizations, Nonprofit Leadership and Governance
                   ",https://www.classcentral.com/course/nonprofit-gov-1-4608
Business Courses,"
                     Leadership Through Design Innovation
                   ",https://www.classcentral.com/course/leadership-designinnovation-4773
Business Courses,"
                     Essentials of Corporate Finance Capstone
                   ",https://www.classcentral.com/course/financial-analysis-project-4857
Business Courses,"
                     Negocios Internacionales I
                   ",https://www.classcentral.com/course/negocios-internacionales1-4933
Business Courses,"
                     Behavioral Finance
                   ",https://www.classcentral.com/course/duke-behavioral-finance-6635
Business Courses,"
                     L'impact investing : innover
                   ",https://www.classcentral.com/course/impactinvestinginnover-6536
Business Courses,"
                     Planning your Client's Wealth over a 5-year Horizon
                   ",https://www.classcentral.com/course/wealth-planning-capstone-5603
Business Courses,"
                     Accounting Analysis I: The Role of Accounting as an Information System
                   ",https://www.classcentral.com/course/accounting-information-system-8732
Business Courses,"
                     Reporting extra-financier et stratégie RSE
                   ",https://www.classcentral.com/course/reporting-extra-financier-strategie-rse-8637
Business Courses,"
                     Маркетинг. Часть 1. Основные категории, принципы и подходы
                   ",https://www.classcentral.com/course/marketing-printsipy-10793
Business Courses,"
                     Administração Financeira
                   ",https://www.classcentral.com/course/administracao-financeira-10713
Business Courses,"
                     Animer une séance collaborative
                   ",https://www.classcentral.com/course/animer-seance-collaborative-10763
Business Courses,"
                     Marketing Internacional en Asia
                   ",https://www.classcentral.com/course/marketing-internacional-asia-9770
Business Courses,"
                     Accounting for Decision Making
                   ",https://www.classcentral.com/course/accounting-9188
Business Courses,"
                     Банковское дело и финансы 
                   ",https://www.classcentral.com/course/bankovskoye-delo-finansy-9382
Business Courses,"
                     L'excellence opérationnelle en pratique 
                   ",https://www.classcentral.com/course/excellence-operationnelle-11459
Business Courses,"
                     From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories
                   ",https://www.classcentral.com/course/brandtoimage-9156
Business Courses,"
                     Человеческий фактор в разработке корпоративных систем
                   ",https://www.classcentral.com/course/chelovecheskiy-faktor-razrabotke-korpora-11766
Business Courses,"
                     服務模式的體驗、設計與創新：從痛點到賣點 (Experience, Design, and Innovation of Service Models: from Pain Points to Selling Points)
                   ",https://www.classcentral.com/course/service-models-11712
Business Courses,"
                     Gestión de organizaciones efectivas
                   ",https://www.classcentral.com/course/gestion-organizaciones-efectivas-4721
Business Courses,"
                     Understanding the Music Business: What is Music Worth?
                   ",https://www.classcentral.com/course/musicbiz-4722
Business Courses,"
                     Les partenariats qui changent le monde : alliances innovantes entre entreprises et associations
                   ",https://www.classcentral.com/course/partenariats-qui-changent-le-monde-5227
Business Courses,"
                     Управление стоимостью компании
                   ",https://www.classcentral.com/course/mastering-value-creation-5577
Business Courses,"
                     Психодиагностика
                   ",https://www.classcentral.com/course/psykhodyahnostyka-5962
Business Courses,"
                     Finance for Everyone: Debt
                   ",https://www.classcentral.com/course/finance-debt-6200
Business Courses,"
                     L'impact investing : comprendre les fondamentaux
                   ",https://www.classcentral.com/course/investing-fondamentaux-6203
Business Courses,"
                     Diversity and inclusion in the workplace
                   ",https://www.classcentral.com/course/diversity-inclusion-workplace-8270
Business Courses,"
                     Camino a la Excelencia en Gestión de Proyectos
                   ",https://www.classcentral.com/course/camino-excelencia-gestion-proyectos-7109
Business Courses,"
                     Costos para los Negocios
                   ",https://www.classcentral.com/course/costosparanegocios-7115
Business Courses,"
                     International Business I
                   ",https://www.classcentral.com/course/international-business-7249
Business Courses,"
                     Accounting Analysis I: The Role of Accounting as an Information System
                   ",https://www.classcentral.com/course/accounting-information-system-8732
Business Courses,"
                     Reporting extra-financier et stratégie RSE
                   ",https://www.classcentral.com/course/reporting-extra-financier-strategie-rse-8637
Business Courses,"
                     From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories
                   ",https://www.classcentral.com/course/brandtoimage-9156
Business Courses,"
                     Marketing Internacional en Asia
                   ",https://www.classcentral.com/course/marketing-internacional-asia-9770
Business Courses,"
                     Маркетинг. Часть 1. Основные категории, принципы и подходы
                   ",https://www.classcentral.com/course/marketing-printsipy-10793
Business Courses,"
                     L'excellence opérationnelle en pratique 
                   ",https://www.classcentral.com/course/excellence-operationnelle-11459
Business Courses,"
                     Organisational behaviour: Know your people
                   ",https://www.classcentral.com/course/organisational-behaviour-know-your-peopl-12150
Business Courses,"
                     Influencer Marketing Strategy
                   ",https://www.classcentral.com/course/influencer-marketing-strategy-12105
Business Courses,"
                     Юридическое оформление инвестиционных идей
                   ",https://www.classcentral.com/course/law-invest-ideas-12114
Business Courses,"
                     Effective Livestock Production with Low Use of Antibiotics
                   ",https://www.classcentral.com/course/effective-livestock-production-12751
Business Courses,"
                     Agile и Scrum в работе над проектами и продуктами
                   ",https://www.classcentral.com/course/upravleniya-proektami-agile-scrum-12645
Business Courses,"
                     Administração Financeira
                   ",https://www.classcentral.com/course/administracao-financeira-10713
Business Courses,"
                     Animer une séance collaborative
                   ",https://www.classcentral.com/course/animer-seance-collaborative-10763
Business Courses,"
                     Estrategia Empresarial
                   ",https://www.classcentral.com/course/estrategia-empresarial-12505
Business Courses,"
                     Edward Jenner Leadership for Veterinary Professionals Part II: Developing Leadership Foundations
                   ",https://www.classcentral.com/course/developing-leadership-foundations-12480
Business Courses,"
                     إدارة شركات المستقبل
                   ",https://www.classcentral.com/course/company-future-management-ar-13180
Business Courses,"
                     قيادة الفرق 
                   ",https://www.classcentral.com/course/leading-teams-ar-13181
Business Courses,"
                     التحضير لإدارة الموارد البشرية
                   ",https://www.classcentral.com/course/managing-human-resources-ar-13182
Business Courses,"
                     Человеческий фактор в разработке корпоративных систем
                   ",https://www.classcentral.com/course/chelovecheskiy-faktor-razrabotke-korpora-11766
Business Courses,"
                     Financial Regulation in Emerging Markets and the Rise of Fintech Companies
                   ",https://www.classcentral.com/course/financial-regulation-11685
Business Courses,"
                     服務模式的體驗、設計與創新：從痛點到賣點 (Experience, Design, and Innovation of Service Models: from Pain Points to Selling Points)
                   ",https://www.classcentral.com/course/service-models-11712
Business Courses,"
                     Практики создания аналитических панелей в среде Microsoft Power BI
                   ",https://www.classcentral.com/course/praktiki-sozdaniya-analiticheskikh-panel-11985
Business Courses,"
                     Infonomics II: Business Information Management and Measurement
                   ",https://www.classcentral.com/course/infonomics-2-13616
Business Courses,"
                     Contexto de Negocios en LATAM: Factores Políticos, Sociales y Económicos
                   ",https://www.classcentral.com/course/contexto-negocios-latam-17102
Business Courses,"
                      Закон стартапа: юридические основы технологического бизнеса	
                   ",https://www.classcentral.com/course/zakon-startapa-tekhnologicheskogo-biznesa-17108
Business Courses,"
                     Accounting Data Analytics with Python
                   ",https://www.classcentral.com/course/accounting-data-analytics-python-17297
Business Courses,"
                     Infonomics I: Business Information Economics and Data Monetization
                   ",https://www.classcentral.com/course/infonomics-1-13518
Business Courses,"
                     Copyright and the Business of Creative Industries
                   ",https://www.classcentral.com/course/economics-of-copyright-13817
Business Courses,"
                     Diseño de Experiencia en Servicios
                   ",https://www.classcentral.com/course/diseno-experiencia-servicios-17383
Business Courses,"
                     Introducción al análisis de Costos para la Dirección de Empresas
                   ",https://www.classcentral.com/course/analisis-costos-direccion-empresas-17384
Business Courses,"
                     Российское предпринимательское право
                   ",https://www.classcentral.com/course/rus-business-law-15168
Business Courses,"
                     Improve Business Performance with Google Forms
                   ",https://www.classcentral.com/course/improve-business-performance-with-google-forms-19351
Business Courses,"
                     Compare Stock Returns with Google Sheets
                   ",https://www.classcentral.com/course/compare-stock-returns-google-sheets-19352
Business Courses,"
                     Create Employee Management System with When I Work
                   ",https://www.classcentral.com/course/employee-management-with-when-i-work-19366
Business Courses,"
                     Use Canva to Create Social Media Marketing Designs
                   ",https://www.classcentral.com/course/using-canva-create-social-media-marketing-design-19329
Business Courses,"
                     Create Informative Presentations with Google Slides
                   ",https://www.classcentral.com/course/create-informative-presentations-google-slides-19336
Business Courses,"
                     Create a Business Marketing Brand Kit Using Canva
                   ",https://www.classcentral.com/course/create-business-marketing-brand-kit-using-canva-19619
Business Courses,"
                     Analyzing Company’s Performance using Ratios
                   ",https://www.classcentral.com/course/analyze-company-performance-ratios-19621
Business Courses,"
                     Building Custom Regional Reports with Google Analytics
                   ",https://www.classcentral.com/course/building-custom-regional-reports-with-google-anal-19581
Business Courses,"
                     Automating Team Communication with Google Sheets and Apps Script
                   ",https://www.classcentral.com/course/automating-team-commmunication-with-google-sheets-20094
Business Courses,"
                     Custom Reports in Google Analytics
                   ",https://www.classcentral.com/course/custom-reports-in-google-analytics-20097
Business Courses,"
                     Stock Analysis:  Create a Buy Signal Filter using R and the Quantmod Package
                   ",https://www.classcentral.com/course/create-buy-signal-filter-using-r-quantmod-package-20098
Business Courses,"
                     Custom Attribution Modeling with Google Analytics
                   ",https://www.classcentral.com/course/custom-attribution-modeling-with-google-analytics-20102
Business Courses,"
                     Create a Buy Signal using RSI in R with the Quantmod Package
                   ",https://www.classcentral.com/course/create-rsi-buy-signal-using-r-20103
Business Courses,"
                     Increase SEO Traffic with WordPress
                   ",https://www.classcentral.com/course/increase-seo-traffic-with-wordpress-20109
Business Courses,"
                     Fundamentals of Organization
                   ",https://www.classcentral.com/course/organization-20112
Business Courses,"
                     Portfolio Diversification using Correlation Matrix
                   ",https://www.classcentral.com/course/portfolio-diversification-correlation-matrix-20125
Business Courses,"
                     Discounted Cash Flow Modeling
                   ",https://www.classcentral.com/course/discounted-cash-flow-modeling-20061
Business Courses,"
                     Building Batch Data Pipelines on GCP en Español
                   ",https://www.classcentral.com/course/batch-data-pipelines-gcp-es-20068
Business Courses,"
                     Modernizing Data Lakes and Data Warehouses with GCP en Français
                   ",https://www.classcentral.com/course/data-lakes-data-warehouses-gcp-fr-20069
Business Courses,"
                     Building Batch Data Pipelines on GCP auf Deutsch
                   ",https://www.classcentral.com/course/batch-data-pipelines-gcp-de-20070
Business Courses,"
                     Modernizing Data Lakes and Data Warehouses with GCP em Português Brasileiro
                   ",https://www.classcentral.com/course/data-lakes-data-warehouses-gcp-br-20071
Business Courses,"
                     Building Batch Data Pipelines on GCP em Português Brasileiro
                   ",https://www.classcentral.com/course/batch-data-pipelines-gcp-br-20072
Business Courses,"
                     Modernizing Data Lakes and Data Warehouses with GCP auf Deutsch
                   ",https://www.classcentral.com/course/data-lakes-data-warehouses-gcp-de-20073
Business Courses,"
                     Modernizing Data Lakes and Data Warehouses with GCP 日本語版
                   ",https://www.classcentral.com/course/data-lakes-data-warehouses-gcp-jp-20074
Business Courses,"
                     Modernizing Data Lakes and Data Warehouses with GCP en Español
                   ",https://www.classcentral.com/course/data-lakes-data-warehouses-gcp-es-20075
Business Courses,"
                     Building Batch Data Pipelines on GCP en Français
                   ",https://www.classcentral.com/course/batch-data-pipelines-gcp-fr-20076
Business Courses,"
                     Service Science and Sustainability
                   ",https://www.classcentral.com/course/service-science-and-sustainability-20326
Business Courses,"
                     Managing Supply Chain Disruption During COVID-19
                   ",https://www.classcentral.com/course/supply-chain-disruption-20582
Business Courses,"
                     Technology Leadership and Entrepreneurship
                   ",https://www.classcentral.com/course/technology-entrepreneurship-20583
Business Courses,"
                     Google Data Studio - Création de Tableaux de Bords Interactifs
                   ",https://www.classcentral.com/course/google-data-studio-rapport-20587
Business Courses,"
                     Using Covid-19 Data to Make Supply Chain Logistics Decisions in Spreadsheets
                   ",https://www.classcentral.com/course/analyzing-data-to-make-supply-chain-decisions-20574
Business Courses,"
                     Design Thinking and Global Startup
                   ",https://www.classcentral.com/course/startup101-20575
Business Courses,"
                     Use SurveyMonkey to Create a Survey and Analyze Results
                   ",https://www.classcentral.com/course/create-survey-analyze-results-with-surveymonkey-20745
Business Courses,"
                     Leveraging Mentions and Threads in Slack
                   ",https://www.classcentral.com/course/leveraging-mentions-and-thread-in-slack-20748
Business Courses,"
                     Analyzing Macro-Environmental Factors Using Creately
                   ",https://www.classcentral.com/course/marco-environmental-factors-creately-20749
Business Courses,"
                     Seeking Investment Alpha
                   ",https://www.classcentral.com/course/seeking-investment-alpha-20751
Business Courses,"
                      Predictive Analytics for Business with H2O in R
                   ",https://www.classcentral.com/course/predictive-analytics-business-h2o-r-20752
Business Courses,"
                     Enterprise Data Management
                   ",https://www.classcentral.com/course/edx-enterprise-data-management-13169
Business Courses,"
                     Managerial Accounting and Corporate Control
                   ",https://www.classcentral.com/course/edx-managerial-accounting-and-corporate-control-13788
Business Courses,"
                     Datos para la efectividad de las políticas públicas
                   ",https://www.classcentral.com/course/edx-datos-para-la-efectividad-de-las-politicas-publicas-4754
Business Courses,"
                     Luxury Management
                   ",https://www.classcentral.com/course/edx-luxury-management-7302
Business Courses,"
                     Innovation and Technology Management in Tourism and Hospitality
                   ",https://www.classcentral.com/course/edx-innovation-and-technology-management-in-tourism-and-hospitality-7324
Business Courses,"
                     Managing Marketing in the Hospitality and Tourism Industry
                   ",https://www.classcentral.com/course/edx-managing-marketing-in-the-hospitality-and-tourism-industry-7332
Business Courses,"
                     Managing Human Resources in the Hospitality and Tourism Industry
                   ",https://www.classcentral.com/course/edx-managing-human-resources-in-the-hospitality-and-tourism-industry-7335
Business Courses,"
                     Marketing Mix Implementation Capstone 
                   ",https://www.classcentral.com/course/marketing-mix-capstone-5568
Business Courses,"
                     Designing and Implementing Your Coaching Strategy
                   ",https://www.classcentral.com/course/design-coaching-strategy-5583
Business Courses,"
                     Implementación del Marketing Mix Proyecto Capstone
                   ",https://www.classcentral.com/course/proyecto-capstone-ie-5995
Business Courses,"
                     Management Accounting
                   ",https://www.classcentral.com/course/edx-management-accounting-3916
Business Courses,"
                     Wharton Business Foundations Capstone
                   ",https://www.classcentral.com/course/wharton-capstone-4002
Business Courses,"
                     Business Analytics Capstone
                   ",https://www.classcentral.com/course/wharton-capstone-analytics-5093
Business Courses,"
                     Social Business Model and Planning for Social Innovation
                   ",https://www.classcentral.com/course/social-business-model-7033
Business Courses,"
                     Buyer Behaviour and Analysis
                   ",https://www.classcentral.com/course/edx-buyer-behaviour-and-analysis-8170
Business Courses,"
                     Improve Your Intercultural Competence
                   ",https://www.classcentral.com/course/intercultural-competence-8642
Business Courses,"
                     Doing Business in Europe
                   ",https://www.classcentral.com/course/doing-business-in-europe-9712
Business Courses,"
                     Hotel Revenue Management: the Strategy and Tactics of Hotel Room Pricing
                   ",https://www.classcentral.com/course/revenue-management-the-strategy-and-tactics-of-ho-12846
Business Courses,"
                     Excellence in Spa Operations
                   ",https://www.classcentral.com/course/excellence-in-spa-operations-12847
Business Courses,"
                     Financial Accounting
                   ",https://www.classcentral.com/course/edx-financial-accounting-17955
Business Courses,"
                     Business Growth: Tackling the Scale-up Challenge
                   ",https://www.classcentral.com/course/scale-up-challenges-17960
Business Courses,"
                     Business and Technology
                   ",https://www.classcentral.com/course/edx-business-and-technology-19282
Business Courses,"
                     Financial Programming and Policies, Part 2: Program Design
                   ",https://www.classcentral.com/course/edx-financial-programming-and-policies-part-2-program-design-6330
Business Courses,"
                     u.lab: Leading From the Emerging Future
                   ",https://www.classcentral.com/course/edx-u-lab-leading-from-the-emerging-future-6574
Business Courses,"
                     Strategic Applications of IT Project & Program Management
                   ",https://www.classcentral.com/course/edx-strategic-applications-of-it-project-program-management-8579
Business Courses,"
                     Modern Product Leadership
                   ",https://www.classcentral.com/course/edx-modern-product-leadership-19102
Business Courses,"
                     Persuasion and Presence for Program and Project Managers
                   ",https://www.classcentral.com/course/edx-persuasion-and-presence-for-program-and-project-managers-19744
Business Courses,"
                     Economics of the Media
                   ",https://www.classcentral.com/course/mruniversity-economics-of-the-media-779
Business Courses,"
                     The American Housing Finance System
                   ",https://www.classcentral.com/course/mruniversity-the-american-housing-finance-system-780
Business Courses,"
                     Fundamentos para la Dirección de Proyectos
                   ",https://www.classcentral.com/course/open-education-by-blackboard-fundamentos-para-la-direccion-de-proyectos-786
Business Courses,"
                     Entrepreneurship
                   ",https://www.classcentral.com/course/openlearning-entrepreneurship-752
Business Courses,"
                     Services Marketing - Selling the Invisible
                   ",https://www.classcentral.com/course/openlearning-services-marketing-selling-the-invisible-562
Business Courses,"
                     Services Marketing - The Next Level
                   ",https://www.classcentral.com/course/openlearning-services-marketing-the-next-level-560
Business Courses,"
                     Planning Change and Innovation
                   ",https://www.classcentral.com/course/open-education-by-blackboard-planning-change-and-innovation-1295
Business Courses,"
                     BI 4 Platform Innovation and Implementation
                   ",https://www.classcentral.com/course/opensap-bi-4-platform-innovation-and-implementation-1345
Business Courses,"
                     Learn how to lead
                   ",https://www.classcentral.com/course/independent-learn-how-to-lead-1786
Business Courses,"
                     Business Process Management
                   ",https://www.classcentral.com/course/independent-business-process-management-1787
Business Courses,"
                     Global Entrepreneurship
                   ",https://www.classcentral.com/course/openlearning-global-entrepreneurship-1814
Business Courses,"
                     SAP Business Suite powered by SAP HANA
                   ",https://www.classcentral.com/course/opensap-sap-business-suite-powered-by-sap-hana-1865
Business Courses,"
                     Introduction au marketing
                   ",https://www.classcentral.com/course/independent-introduction-au-marketing-1973
Business Courses,"
                     Introduction to Ariba
                   ",https://www.classcentral.com/course/opensap-introduction-to-ariba-4917
Business Courses,"
                     Rapid Deployment of SAP Solutions
                   ",https://www.classcentral.com/course/opensap-rapid-deployment-of-sap-solutions-2018
Business Courses,"
                     Introduction to Global Hospitality Management
                   ",https://www.classcentral.com/course/edx-introduction-to-global-hospitality-management-2818
Business Courses,"
                     Introduction to SAP HANA Cloud Platform
                   ",https://www.classcentral.com/course/opensap-introduction-to-sap-hana-cloud-platform-1346
Business Courses,"
                     ABAP Development for SAP HANA
                   ",https://www.classcentral.com/course/opensap-abap-development-for-sap-hana-2360
Business Courses,"
                     Introduction to SAP Fiori UX
                   ",https://www.classcentral.com/course/opensap-introduction-to-sap-fiori-ux-2361
Business Courses,"
                     Get to Know SAP’s Innovative Enterprise Solutions
                   ",https://www.classcentral.com/course/opensap-get-to-know-sap-s-innovative-enterprise-solutions-2459
Business Courses,"
                     让我们开始了解SAP的创新企业解决方案 (Get to know SAP’s Innovative Enterprise Solutions)
                   ",https://www.classcentral.com/course/opensap-sap-get-to-know-sap-s-innovative-enterprise-solutions-2308
Business Courses,"
                     Next Steps in Software Development on SAP HANA
                   ",https://www.classcentral.com/course/opensap-next-steps-in-software-development-on-sap-hana-2489
Business Courses,"
                     Digital Transformation and Its Impact
                   ",https://www.classcentral.com/course/opensap-digital-transformation-and-its-impact-3069
Business Courses,"
                     BI Clients and Applications on SAP HANA
                   ",https://www.classcentral.com/course/opensap-bi-clients-and-applications-on-sap-hana-2672
Business Courses,"
                     OGSD 7.0 – An Introduction to Oil & Gas Downstream Logistics
                   ",https://www.classcentral.com/course/opensap-ogsd-7-0-an-introduction-to-oil-gas-downstream-logistics-2864
Business Courses,"
                     Business and Its Environment: An Overview of Business and the Role of Finance
                   ",https://www.classcentral.com/course/edx-business-and-its-environment-an-overview-of-business-and-the-role-of-finance-2551
Business Courses,"
                     Decode the entrepreneur's DNA
                   ",https://www.classcentral.com/course/openclassrooms-decode-the-entrepreneur-s-dna-3731
Business Courses,"
                     Avoir l'audace d'entreprendre
                   ",https://www.classcentral.com/course/openclassrooms-avoir-l-audace-d-entreprendre-3801
Business Courses,"
                     Introduction to Office 365 Development and APIs
                   ",https://www.classcentral.com/course/edx-introduction-to-office-365-development-and-apis-3342
Business Courses,"
                     Debugging on SAP
                   ",https://www.classcentral.com/course/independent-debugging-on-sap-5708
Business Courses,"
                     MediaLIT
                   ",https://www.classcentral.com/course/edx-medialit-3551
Business Courses,"
                     Facilitating ERPsim: Running Successful Business Simulation Games with ERPsim (Partner Course)
                   ",https://www.classcentral.com/course/opensap-facilitating-erpsim-running-successful-business-simulation-games-with-erpsim-partner-course-3510
Business Courses,"
                     Creating Business Value with User Experience
                   ",https://www.classcentral.com/course/opensap-creating-business-value-with-user-experience-3511
Business Courses,"
                     An Introduction to SuccessFactors Solutions
                   ",https://www.classcentral.com/course/opensap-an-introduction-to-successfactors-solutions-3512
Business Courses,"
                     Develop your venture
                   ",https://www.classcentral.com/course/openclassrooms-develop-your-venture-3727
Business Courses,"
                     App Monetization
                   ",https://www.classcentral.com/course/udacity-app-monetization-3971
Business Courses,"
                     Next Steps in SAP HANA Cloud Platform
                   ",https://www.classcentral.com/course/opensap-next-steps-in-sap-hana-cloud-platform-2056
Business Courses,"
                     السيرة الذاتية الناجحة
                   ",https://www.classcentral.com/course/edraak----2045
Business Courses,"
                     Web & Digital Literacies
                   ",https://www.classcentral.com/course/open-education-by-blackboard-web-digital-literacies-4146
Business Courses,"
                     International Finance
                   ",https://www.classcentral.com/course/mruniversity-international-finance-4096
Business Courses,"
                     SAP S/4HANA – Deep Dive
                   ",https://www.classcentral.com/course/opensap-sap-s-4hana-deep-dive-3558
Business Courses,"
                     Driving Business Results with Big Data
                   ",https://www.classcentral.com/course/opensap-driving-business-results-with-big-data-3513
Business Courses,"
                     Transformation to Hybrid Landscapes
                   ",https://www.classcentral.com/course/opensap-transformation-to-hybrid-landscapes-3669
Business Courses,"
                     中级商务汉语 (入职与营销篇) Intermediate business Chinese（Recruitment and Marketing）
                   ",https://www.classcentral.com/course/edx---intermediate-business-chinese-recruitment-and-marketing-4411
